"id","title","vote_average","vote_count","status","release_date","revenue","runtime","adult","backdrop_path","budget","homepage","imdb_id","original_language","original_title","overview","popularity","poster_path","tagline","genres","production_companies","production_countries","spoken_languages"
"211672","Minions","6.395","9969","Released","2015-06-17","1156730962","91","False","/c7xTZ9EA6GpH72xJC5s0x0KKR1a.jpg","74000000","http://www.minionsmovie.com/","tt2293640","en","Minions","Minions Stuart, Kevin and Bob are recruited by Scarlet Overkill, a super-villain who, alongside her inventor husband Herb, hatches a plot to take over the world.","26.414","/vlOgaxUiMOA8sPDG9n3VhQabnEi.jpg","Before Gru, they had a history of bad bosses","Family, Animation, Adventure, Comedy","Illumination, Universal Pictures","United States of America","English"
"36557","Casino Royale","7.543","9959","Released","2006-11-14","599045960","144","False","/kjC48HRQpojr3FHx5pZF7Ro9xFg.jpg","150000000","https://www.mgm.com/movies/casino-royale-2006","tt0381061","en","Casino Royale","Le Chiffre, a banker to the world's terrorists, is scheduled to participate in a high-stakes poker game in Montenegro, where he intends to use his winnings to establish his financial grip on the terrorist market. M sends Bond—on his maiden mission as a 00 Agent—to attend this game and prevent Le Chiffre from winning. With the help of Vesper Lynd and Felix Leiter, Bond enters the most important poker game in his already dangerous career.","43.407","/lMrxYKKhd4lqRzwUHAy5gcx9PSO.jpg","Everyone has a past. Every legend has a beginning.","Adventure, Action, Thriller","Eon Productions, Stillking Films, Columbia Pictures, Studio Babelsberg, Danjaq, Casino Royale Productions, Metro-Goldwyn-Mayer","Czech Republic, Germany, United Kingdom, United States of America","English, French"
"18","The Fifth Element","7.53","9947","Released","1997-05-02","263920180","126","False","/wgvc3PmjQGtYYDWaeuV867mnFDs.jpg","90000000","","tt0119116","en","The Fifth Element","In 2257, a taxi driver is unintentionally given the task of saving a young girl who is part of the key that will ensure the survival of humanity.","49.67","/fPtlCO1yQtnoLHOwKtWz7db6RGU.jpg","There is no future without it.","Adventure, Fantasy, Action, Thriller, Science Fiction","Gaumont, Buena Vista International","France, United States of America","English, Swedish, German"
"12405","Slumdog Millionaire","7.734","9916","Released","2008-11-12","378410542","120","False","/9IZvClXvhSxlp41eT0CyUEsyjqy.jpg","15000000","http://www.foxsearchlight.com/slumdogmillionaire","tt1010048","en","Slumdog Millionaire","A teenager reflects on his life after being accused of cheating on the Indian version of ""Who Wants to be a Millionaire?"".","22.969","/5leCCi7ZF0CawAfM5Qo2ECKPprc.jpg","What does it take to find a lost love?","Drama, Romance","Celador Films, Film4 Productions","United Kingdom","French, Hindi, English"
"62211","Monsters University","7.0","9903","Released","2013-06-19","743559607","104","False","/pK42lGbT48fClhtEcP7gvk4hoXP.jpg","200000000","","tt1453405","en","Monsters University","A look at the relationship between Mike and Sulley during their days at Monsters University — when they weren't necessarily the best of friends.","44.116","/y7thwJ7z5Bplv6vwl6RI0yteaDD.jpg","School never looked this scary.","Animation, Family","Pixar, Walt Disney Pictures","United States of America","English"
"51876","Limitless","7.186","9900","Released","2011-03-08","161849455","105","False","/vQGo5VjJcHxpzIa8lMBFzpAth1w.jpg","27000000","http://www.iamrogue.com/limitless/fullsite/","tt1219289","en","Limitless","A paranoia-fueled action thriller about an unsuccessful writer whose life is transformed by a top-secret ""smart drug"" that allows him to use 100% of his brain and become a perfect version of himself. His enhanced abilities soon attract shadowy forces that threaten his new life in this darkly comic and provocative film.","33.384","/hv5JMCrMVLvV6HKPf9FcBuyk2MG.jpg","What if a pill could make you rich and powerful?","Thriller, Mystery, Science Fiction","Relativity Media, Virgin Produced, Many Rivers Productions, Boy of the Year, Rogue Pictures, Mandate International","United States of America","English, Italian, Russian, Mandarin, French"
"206647","Spectre","6.533","9893","Released","2015-10-26","880674609","148","False","/cCKU3EuiSKt6xsOI6gg5kiFgZYm.jpg","245000000","https://www.mgm.com/movies/spectre","tt2379713","en","Spectre","A cryptic message from Bond’s past sends him on a trail to uncover a sinister organization. While M battles political forces to keep the secret service alive, Bond peels back the layers of deceit to reveal the terrible truth behind SPECTRE.","33.598","/672kUEMtTHcaVYSVY4eiHEliHFa.jpg","A Plan No One Escapes","Action, Adventure, Thriller","Columbia Pictures, Metro-Goldwyn-Mayer, Eon Productions","United Kingdom, United States of America","French, English, Spanish, Italian, German"
"84892","The Perks of Being a Wallflower","7.8","9844","Released","2012-09-20","33400000","103","False","/qb6WoLJ9YtfhV7pgsTfUDlRYaCH.jpg","13000000","https://www.lionsgate.com/movies/the-perks-of-being-a-wallflower","tt1659337","en","The Perks of Being a Wallflower","Pittsburgh, Pennsylvania, 1991. High school freshman Charlie is a wallflower, always watching life from the sidelines, until two senior students, Sam and her stepbrother Patrick, become his mentors, helping him discover the joys of friendship, music and love.","40.616","/aKCvdFFF5n80P2VdS7d8YBwbCjh.jpg","We are infinite.","Drama","Mr. Mudd Production","United States of America","English"
"1417","Pan's Labyrinth","7.757","9839","Released","2006-10-10","83258226","118","False","/o0IWa75BXyXryNDVqw0xoXZzy1J.jpg","19000000","","tt0457430","es","El laberinto del fauno","Living with her tyrannical stepfather in a new home with her pregnant mother, 10-year-old Ofelia feels alone until she explores a decaying labyrinth guarded by a mysterious faun who claims to know her destiny. If she wishes to return to her real father, Ofelia must complete three terrifying tasks.","35.672","/2VVhikIxoztAXEDQZLOdtBsu6vf.jpg","What happens when make-believe believes it's real?","Fantasy, Drama, War","Estudios Picasso, Esperanto Filmoj, Tequila Gang, Telecinco Cinema","Mexico, Spain, United States of America","Spanish"
"8844","Jumanji","7.239","9833","Released","1995-12-15","262821940","104","False","/pYw10zrqfkdm3yD9JTO6vEGQhKy.jpg","65000000","http://www.sonypictures.com/movies/jumanji/","tt0113497","en","Jumanji","When siblings Judy and Peter discover an enchanted board game that opens the door to a magical world, they unwittingly invite Alan -- an adult who's been trapped inside the game for 26 years -- into their living room. Alan's only hope for freedom is to finish the game, which proves risky as all three find themselves running from giant rhinoceroses, evil monkeys and other terrifying creatures.","13.444","/vgpXmVaVyUL7GGiDeiK1mKEKzcX.jpg","Roll the dice and unleash the excitement!","Adventure, Fantasy, Family","TriStar Pictures, Interscope Communications, Teitler Film, PolyGram Filmed Entertainment","United States of America","English, French"
"76600","Avatar: The Way of Water","7.654","9830","Released","2022-12-14","2320250281","192","False","/8rpDcsfLJypbO6vREc0547VKqEv.jpg","460000000","https://www.avatar.com/movies/avatar-the-way-of-water","tt1630029","en","Avatar: The Way of Water","Set more than a decade after the events of the first film, learn the story of the Sully family (Jake, Neytiri, and their kids), the trouble that follows them, the lengths they go to keep each other safe, the battles they fight to stay alive, and the tragedies they endure.","241.285","/t6HIqrRAclMCA60NsSmeqe9RmNV.jpg","Return to Pandora.","Science Fiction, Adventure, Action","20th Century Studios, Lightstorm Entertainment","United States of America","English"
"411","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","7.126","9808","Released","2005-12-07","745013115","143","False","/9iRRfMZbnpgHDdKi2lczGGYZXDo.jpg","180000000","","tt0363771","en","The Chronicles of Narnia: The Lion, the Witch and the Wardrobe","Siblings Lucy, Edmund, Susan and Peter step through a magical wardrobe and find the land of Narnia. There, they discover a charming, once peaceful kingdom that has been plunged into eternal winter by the evil White Witch, Jadis. Aided by the wise and magnificent lion, Aslan, the children lead Narnia into a spectacular, climactic battle to be free of the Witch's glacial powers forever.","123.542","/iREd0rNCjYdf5Ar0vfaW32yrkm.jpg","Evil Has Reigned For 100 Years...","Adventure, Family, Fantasy","Walt Disney Pictures, Walden Media, C.S. Lewis Company","United Kingdom, United States of America","English, German"
"2080","X-Men Origins: Wolverine","6.254","9797","Released","2009-04-28","373062864","107","False","/wvqdJLVh0mSblly7UnYFPEk04Wd.jpg","150000000","https://www.20thcenturystudios.com/movies/x-men-origins-wolverine","tt0458525","en","X-Men Origins: Wolverine","After seeking to live a normal life, Logan sets out to avenge the death of his girlfriend by undergoing the mutant Weapon X program and becoming Wolverine.","4.317","/yj8LbTju1p7CUJg7US2unSBk33s.jpg","Witness the origin.","Adventure, Action, Thriller, Science Fiction","The Donners' Company, Seed Productions, 20th Century Fox","United States of America","English"
"1359","American Psycho","7.4","9797","Released","2000-04-13","34266564","102","False","/bneUTWFAcVCdsb0O5UwZbJd8xqZ.jpg","7000000","","tt0144084","en","American Psycho","A wealthy New York investment banking executive hides his alternate psychopathic ego from his co-workers and friends as he escalates deeper into his illogical, gratuitous fantasies.","55.224","/9uGHEgsiUXjCNq8wdq4r49YL8A1.jpg","I think my mask of sanity is about to slip.","Thriller, Drama, Crime","Muse Productions, Pressman Film, Lionsgate","Canada, United States of America","English, Spanish, Cantonese"
"45243","The Hangover Part II","6.468","9789","Released","2011-05-25","586764305","102","False","/aGmsekNU5cMOkJMpbdRutkvmVMl.jpg","80000000","http://hangoverpart2.warnerbros.com/","tt1411697","en","The Hangover Part II","The Hangover crew heads to Thailand for Stu's wedding. After the disaster of a bachelor party in Las Vegas last year, Stu is playing it safe with a mellow pre-wedding brunch. However, nothing goes as planned and Bangkok is the perfect setting for another adventure with the rowdy group.","51.808","/jrP9zmdSUpOzzUXpEqPqg3dryUr.jpg","The Wolfpack Is Back","Comedy","Legendary Pictures, Green Hat Films, Warner Bros. Pictures","United States of America","English, Thai"
"58574","Sherlock Holmes: A Game of Shadows","7.13","9742","Released","2011-11-22","334615000","129","False","/lWNASscWXn32Asr9vkB1wq6cKvD.jpg","125000000","http://sherlockholmes2.warnerbros.com/index.html","tt1515091","en","Sherlock Holmes: A Game of Shadows","There is a new criminal mastermind at large (Professor Moriarty) and not only is he Holmes’ intellectual equal, but his capacity for evil and lack of conscience may give him an advantage over the  detective.","31.501","/y1MYZkwhZK6L0Jy4YMuPktzDOfn.jpg","The game is afoot.","Adventure, Action, Crime, Mystery","Warner Bros. Pictures, Village Roadshow Pictures, Silver Pictures, Wigram Productions, Lin Pictures","United Kingdom, United States of America","English"
"337339","The Fate of the Furious","6.887","9719","Released","2017-04-12","1236005118","136","False","/jzdnhRhG0dsuYorwvSqPqqnM1cV.jpg","250000000","https://www.thefastsaga.com/fast-saga/ff8","tt4630562","en","The Fate of the Furious","When a mysterious woman seduces Dom into the world of crime and a betrayal of those closest to him, the crew face trials that will test them as never before.","56.124","/dImWM7GJqryWJO9LHa3XQ8DD5NH.jpg","Family no more.","Action, Crime, Thriller","Original Film, One Race, Universal Pictures","United States of America","English, Spanish"
"458156","John Wick: Chapter 3 - Parabellum","7.447","9711","Released","2019-05-15","326709727","131","False","/vVpEOvdxVBP2aV166j5Xlvb5Cdc.jpg","55000000","https://www.lionsgate.com/movies/john-wick-chapter-3-parabellum","tt6146586","en","John Wick: Chapter 3 - Parabellum","Super-assassin John Wick returns with a $14 million price tag on his head and an army of bounty-hunting killers on his trail. After killing a member of the shadowy international assassin’s guild, the High Table, John Wick is excommunicado, but the world’s most ruthless hit men and women await his every turn.","80.825","/ziEuG1essDuWuC5lpWUaw1uXY2O.jpg","Every action has consequences.","Action, Thriller, Crime","Thunder Road, Lionsgate, 87Eleven","United States of America","Arabic, Mandarin, English, Indonesian, Italian, Japanese, Latin, Russian"
"293167","Kong: Skull Island","6.514","9696","Released","2017-03-08","566652812","118","False","/jks6QgJjsaDC5iT6bxLsSS0eo6L.jpg","185000000","http://kongskullislandmovie.com/","tt3731562","en","Kong: Skull Island","Explore the mysterious and dangerous home of the king of the apes as a team of explorers ventures deep inside the treacherous, primordial island.","39.514","/r2517Vz9EhDhj88qwbDVj8DCRZN.jpg","All hail the king","Action, Adventure, Fantasy","Legendary Pictures, Tencent Pictures","China, United States of America","English, Vietnamese"
"196","Back to the Future Part III","7.465","9679","Released","1990-05-25","244527583","119","False","/vKp3NvqBkcjHkCHSGi6EbcP7g4J.jpg","40000000","http://www.backtothefuture.com/movies/backtothefuture3","tt0099088","en","Back to the Future Part III","The final installment of the Back to the Future trilogy finds Marty digging the trusty DeLorean out of a mineshaft and looking for Doc in the Wild West of 1885. But when their time machine breaks down, the travelers are stranded in a land of spurs. More problems arise when Doc falls for pretty schoolteacher Clara Clayton, and Marty tangles with Buford Tannen.","33.735","/crzoVQnMzIrRfHtQw0tLBirNfVg.jpg","They've saved the best trip for last... But this time they may have gone too far.","Adventure, Comedy, Science Fiction","Universal Pictures, Amblin Entertainment","United States of America","English"
"41154","Men in Black 3","6.51","9675","Released","2012-05-23","624026776","106","False","/5AhpUb8CAP0jZ4Wrn7AsRUYjZxB.jpg","225000000","http://www.sonypictures.com/movies/meninblack3/","tt1409024","en","Men in Black 3","Agents J and K are back...in time. J has seen some inexplicable things in his 15 years with the Men in Black, but nothing, not even aliens, perplexes him as much as his wry, reticent partner. But when K's life and the fate of the planet are put at stake, Agent J will have to travel back in time to put things right. J discovers that there are secrets to the universe that K never told him - secrets that will reveal themselves as he teams up with the young Agent K to save his partner, the agency, and the future of humankind.","35.497","/90DdoEStzeObs96fsYf4GG544iN.jpg","Back in time.","Action, Comedy, Science Fiction","Columbia Pictures, Hemisphere Media Capital, Amblin Entertainment, Parkes+MacDonald Image Nation, Imagenation Abu Dhabi FZ","United Arab Emirates, United States of America","English"
"294254","Maze Runner: The Scorch Trials","6.7","9669","Released","2015-09-09","312296056","131","False","/4mcOCiR06dqQ5eoEJcG3zvonjOa.jpg","61000000","https://www.20thcenturystudios.com/movies/maze-runner-the-scorch-trials","tt4046784","en","Maze Runner: The Scorch Trials","Thomas and his fellow Gladers face their greatest challenge yet: searching for clues about the mysterious and powerful organization known as WCKD. Their journey takes them to the Scorch, a desolate landscape filled with unimaginable obstacles. Teaming up with resistance fighters, the Gladers take on WCKD’s vastly superior forces and uncover its shocking plans for them all.","42.487","/2TZJ7sZd0thhXHvkPJGoPTtM8Bq.jpg","The Maze Was Just the Beginning.","Science Fiction, Action, Thriller, Adventure","Temple Hill Entertainment, Gotham Group, TSG Entertainment, 20th Century Fox","United States of America","English"
"600","Full Metal Jacket","8.136","9665","Released","1987-06-26","46357676","117","False","/3k2TRmqMjgt7tcwkYwZQdctnty3.jpg","30000000","https://www.warnerbros.com/movies/full-metal-jacket","tt0093058","en","Full Metal Jacket","A pragmatic U.S. Marine observes the dehumanizing effects the U.S.-Vietnam War has on his fellow recruits from their brutal boot camp training to the bloody street fighting in Hue.","40.541","/kMKyx1k8hWWscYFnPbnxxN4Eqo4.jpg","In Vietnam The Wind Doesn't Blow It Sucks","Drama, War","Natant, Stanley Kubrick Productions, Warner Bros. Pictures","United Kingdom, United States of America","English, Vietnamese"
"495764","Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn)","7.0","9654","Released","2020-02-05","205372791","108","False","/uozb2VeD87YmhoUP1RrGWfzuCrr.jpg","75000000","http://www.birdsofpreymovie.net","tt7713068","en","Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn)","Harley Quinn joins forces with a singer, an assassin and a police detective to help a young girl who had a hit placed on her after she stole a rare diamond from a crime lord.","49.33","/h4VB6m0RwcicVEZvzftYZyKXs6K.jpg","Mind Over Mayhem","Action, Crime","Warner Bros. Pictures, DC Films, LuckyChap Entertainment, Clubhouse Pictures, Kroll & Co Entertainment","United States of America","English"
"64688","21 Jump Street","6.878","9650","Released","2012-03-14","201585328","109","False","/rXrpYOveFl76ivMmyb2612T7Q8w.jpg","42000000","http://www.21jumpstreet-movie.com/","tt1232829","en","21 Jump Street","In high school, Schmidt was a dork and Jenko was the popular jock. After graduation, both of them joined the police force and ended up as partners riding bicycles in the city park. Since they are young and look like high school students, they are assigned to an undercover unit to infiltrate a drug ring that is supplying high school students synthetic drugs.","31.405","/8v3Sqv9UcIUC4ebmpKWROqPBINZ.jpg","The only thing getting blown tonight is their cover.","Action, Comedy, Crime","Columbia Pictures, Relativity Media, Original Film, Metro-Goldwyn-Mayer","United States of America","English"
"510","One Flew Over the Cuckoo's Nest","8.42","9650","Released","1975-11-19","108981275","133","False","/qUq3QTr2KLvGIcN0GaaaYx9bbyH.jpg","3000000","","tt0073486","en","One Flew Over the Cuckoo's Nest","A petty criminal fakes insanity to serve his sentence in a mental ward rather than prison. He soon finds himself as a leader to the other patients—and an enemy to the cruel, domineering nurse who runs the ward.","36.673","/3jcbDmRFiQ83drXNOvRDeKHxS0C.jpg","If he's crazy, what does that make you?","Drama","Fantasy Films","United States of America","English"
"59967","Looper","6.877","9606","Released","2012-09-26","47042000","118","False","/8UiZP1dTIPRYkIcwR84zZTwgKpZ.jpg","30000000","http://loopermovie.com/","tt1276104","en","Looper","In the futuristic action thriller Looper, time travel will be invented but it will be illegal and only available on the black market. When the mob wants to get rid of someone, they will send their target 30 years into the past where a looper, a hired gun, like Joe is waiting to mop up. Joe is getting rich and life is good until the day the mob decides to close the loop, sending back Joe's future self for assassination.","31.34","/sNjL6SqErDBE8OUZlrDLkexfsCj.jpg","Hunted by your future, haunted by your past.","Action, Thriller, Science Fiction","TriStar Pictures, FilmDistrict, Endgame Entertainment, DMG Entertainment, Ram Bergman Productions, FilmNation Entertainment","United States of America","English"
"629","The Usual Suspects","8.195","9604","Released","1995-07-19","23341568","106","False","/6CLV2HakYO1tyAV5GUHOeNPyaTd.jpg","6000000","http://www.mgm.com/#/our-titles/2083/The-Usual-Suspects","tt0114814","en","The Usual Suspects","Held in an L.A. interrogation room, Verbal Kint attempts to convince the feds that a mythic crime lord, Keyser Soze, not only exists, but was also responsible for drawing him and his four partners into a multi-million dollar heist that ended with an explosion in San Pedro harbor – leaving few survivors. Verbal lures his interrogators with an incredible story of the crime lord's almost supernatural prowess.","30.858","/bUPmtQzrRhzqYySeiMpv7GurAfm.jpg","Five criminals. One line up. No coincidence.","Drama, Crime, Thriller","Bad Hat Harry Productions, Blue Parrot Productions","United States of America","Spanish, English, French, Hungarian"
"1949","Zodiac","7.5","9597","Released","2007-03-02","84785914","157","False","/cYU5msaAPbHRZ3Qm4Y36Fz8wkqX.jpg","65000000","https://www.paramountmovies.com/movies/zodiac","tt0443706","en","Zodiac","A cartoonist teams up with an ace reporter and a law enforcement officer to track down an elusive serial killer.","36.465","/6YmeO4pB7XTh8P8F960O1uA14JO.jpg","There's more than one way to lose your life to a killer.","Crime, Drama, Mystery, Thriller","Paramount, Phoenix Pictures, Warner Bros. Pictures","United States of America","English"
"787","Mr. & Mrs. Smith","6.677","9576","Released","2005-06-07","487287646","120","False","/iFaWUETEE2umP1WY0LUAmjSpzm7.jpg","110000000","","tt0356910","en","Mr. & Mrs. Smith","After five (or six) years of vanilla-wedded bliss, ordinary suburbanites John and Jane Smith are stuck in a huge rut. Unbeknownst to each other, they are both coolly lethal, highly-paid assassins working for rival organisations. When they discover they're each other's next target, their secret lives collide in a spicy, explosive mix of wicked comedy, pent-up passion, nonstop action and high-tech weaponry.","32.545","/wzIO3ytxeSNt1wRpXLIdkNbGoDm.jpg","Smart and sexy","Action, Comedy, Drama, Thriller","Epsilon Motion Pictures, Weed Road Pictures, Regency Enterprises, New Regency Pictures, Summit Entertainment, 20th Century Fox","Switzerland, United States of America","English, Spanish"
"343668","Kingsman: The Golden Circle","6.972","9560","Released","2017-09-20","410902662","141","False","/eVHVwP71el20fofkCHo78ebQv7Q.jpg","104000000","http://www.foxmovies.com/movies/kingsman-the-golden-circle","tt4649466","en","Kingsman: The Golden Circle","When an attack on the Kingsman headquarters takes place and a new villain rises, Eggsy and Merlin are forced to work together with the American agency known as the Statesman to save the world.","47.359","/34xBL6BXNYFqtHO9zhcgoakS4aP.jpg","Reports of my death have been greatly exaggerated.","Action, Adventure, Comedy","20th Century Fox, Marv Films, Cloudy Productions, TSG Entertainment, Shangri-La Entertainment","United Kingdom, United States of America","Swedish, English, Italian"
"578","Jaws","7.659","9541","Released","1975-06-20","470653000","124","False","/xgU3KkqiME9pGe5gGCNpUYkoSWg.jpg","7000000","https://www.uphe.com/movies/jaws","tt0073195","en","Jaws","When an insatiable great white shark terrorizes the townspeople of Amity Island, the police chief, an oceanographer and a grizzled shark hunter seek to destroy the blood-thirsty beast.","34.492","/lxM6kqilAdpdhqUl2biYp5frUxE.jpg","The terrifying motion picture from the terrifying No.1 best seller.","Horror, Thriller, Adventure","Zanuck/Brown Productions, Universal Pictures","United States of America","English"
"1593","Night at the Museum","6.6","9538","Released","2006-12-20","574480841","108","False","/rwcPe582tfTSVLwQzbO25InW3Hi.jpg","110000000","https://family.20thcenturystudios.com/movies/night-at-the-museum-1","tt0477347","en","Night at the Museum","Chaos reigns at the natural history museum when night watchman Larry Daley accidentally stirs up an ancient curse, awakening Attila the Hun, an army of gladiators, a Tyrannosaurus rex and other exhibits.","39.701","/uY9k8t2FQkMj60obnAnsPKLxHCE.jpg","Where History Comes To Life","Action, Adventure, Comedy, Family, Fantasy","1492 Pictures, 21 Laps Entertainment, 20th Century Fox, Ingenious Media, Sun Canada Productions","United States of America, United Kingdom","English, Italian, Hebrew"
"262500","Insurgent","6.361","9494","Released","2015-03-18","297002527","119","False","/8YNNyQiPZlF9qv5EGOUK20mnXVk.jpg","110000000","http://www.thedivergentseries.movie/#insurgent","tt2908446","en","Insurgent","Beatrice Prior must confront her inner demons and continue her fight against a powerful alliance which threatens to tear her society apart.","38.035","/dP5Fb6YRfzmCQtRbHOr2kO7tJW9.jpg","One Choice Can Destroy You","Action, Adventure, Science Fiction, Thriller","Summit Entertainment, Red Wagon Entertainment, Mandeville Films, NeoReel, Lionsgate","Canada, United States of America","English"
"453","A Beautiful Mind","7.851","9475","Released","2001-12-11","316800000","135","False","/vVBcIN68kFq681b4lObiNJhEVro.jpg","58000000","https://www.uphe.com/movies/a-beautiful-mind","tt0268978","en","A Beautiful Mind","John Nash is a brilliant but asocial mathematician fighting schizophrenia. After he accepts secret work in cryptography, his life takes a turn for the nightmarish.","36.253","/zwzWCmH72OSC9NA0ipoqw5Zjya8.jpg","He saw the world in a way no one could have imagined.","Drama, Romance","Universal Pictures, Imagine Entertainment, DreamWorks Pictures","United States of America","English"
"508442","Soul","8.15","9473","Released","2020-12-25","136384442","101","False","/4JNggqfyJWREqb0enzpUMbvIniV.jpg","150000000","https://www.disneyplus.com/movies/soul/77zlWrb9vRYp","tt2948372","en","Soul","Joe Gardner is a middle school teacher with a love for jazz music. After a successful audition at the Half Note Club, he suddenly gets into an accident that separates his soul from his body and is transported to the You Seminar, a center in which souls develop and gain passions before being transported to a newborn child. Joe must enlist help from the other souls-in-training, like 22, a soul who has spent eons in the You Seminar, in order to get back to Earth.","48.876","/hm58Jw4Lw8OIeECIq5qyPYhAeRJ.jpg","Is all this living really worth dying for?","Animation, Family, Comedy, Fantasy, Drama","Walt Disney Pictures, Pixar","United States of America","English"
"420817","Aladdin","7.114","9441","Released","2019-05-22","1054304000","127","False","/rVqY0Bo4Npf6EIONUROxjYAJfmD.jpg","183000000","https://movies.disney.com/aladdin-2019","tt6139732","en","Aladdin","A kindhearted street urchin named Aladdin embarks on a magical adventure after finding a lamp that releases a wisecracking genie while a power-hungry Grand Vizier vies for the same lamp that has the power to make their deepest wishes come true.","69.615","/ykUEbfpkf8d0w49pHh0AD2KrT52.jpg","Choose Wisely.","Adventure, Fantasy, Romance, Family","Walt Disney Pictures, Rideback","United States of America","English"
"438631","Dune","7.789","9420","Released","2021-09-15","402027830","155","False","/jYEW5xZkZk2WTrdbMGAPFuBqbDc.jpg","165000000","https://www.dunemovie.com/","tt1160419","en","Dune","Paul Atreides, a brilliant and gifted young man born into a great destiny beyond his understanding, must travel to the most dangerous planet in the universe to ensure the future of his family and his people. As malevolent forces explode into conflict over the planet's exclusive supply of the most precious resource in existence-a commodity capable of unlocking humanity's greatest potential-only those who can conquer their fear will survive.","75.848","/d5NXSklXo0qyIYkgV94XAgMIckC.jpg","It begins.","Science Fiction, Adventure","Legendary Pictures","United States of America","Mandarin, English"
"359940","Three Billboards Outside Ebbing, Missouri","8.081","9418","Released","2017-12-01","160192031","115","False","/oQHF0Y4gCw6VdPmapjsbZoxY2ht.jpg","15000000","http://www.foxsearchlight.com/threebillboardsoutsideebbingmissouri","tt5027774","en","Three Billboards Outside Ebbing, Missouri","After seven months have passed without a culprit in her daughter's murder case, Mildred Hayes makes a bold move, painting three signs leading into her town with a controversial message directed at Bill Willoughby, the town's revered chief of police. When his second-in-command Officer Jason Dixon, an immature mother's boy with a penchant for violence, gets involved, the battle between Mildred and Ebbing's law enforcement is only exacerbated.","23.357","/pZRhqJj0DBy4ghB7g6pU7MGHsWJ.jpg","","Crime, Drama","Blueprint Pictures, Cutting Edge Group, Fox Searchlight Pictures, Film4 Productions","United Kingdom, United States of America","English"
"36658","X2","7.029","9417","Released","2003-04-27","407711549","133","False","/loixNIKBURXfPcND4noz7E8FqCS.jpg","110000000","https://www.20thcenturystudios.com/movies/x2","tt0290334","en","X2","Professor Charles Xavier and his team of genetically gifted superheroes face a rising tide of anti-mutant sentiment led by Col. William Stryker. Storm, Wolverine and Jean Grey must join their usual nemeses—Magneto and Mystique—to unhinge Stryker's scheme to exterminate all mutants.","1.157","/mM5qSVdWlGkvALHhNIb6kW6D42Y.jpg","The time has come for those who are different to stand united.","Adventure, Action, Science Fiction","The Donners' Company, Bad Hat Harry Productions, 20th Century Fox","United States of America","English, German, Italian"
"283366","Miss Peregrine's Home for Peculiar Children","6.822","9401","Released","2016-09-27","296482446","127","False","/ld7V9BjMk2xtiBNcR8savyyk5ca.jpg","110000000","http://www.foxmovies.com/movies/miss-peregrines-home-for-peculiar-children","tt1935859","en","Miss Peregrine's Home for Peculiar Children","A teenager finds himself transported to an island where he must help protect a group of orphans with special powers from creatures intent on destroying them.","39.951","/CIlbMFOfYDj0MP23hsIYhFGrL6.jpg","Stay peculiar.","Fantasy, Adventure","Big Screen Productions, Chernin Entertainment, Tim Burton Productions, SCOPE Pictures, TSG Entertainment, Ingenious Media, 20th Century Fox, St. Petersburg Clearwater Film Commision","Belgium, United Kingdom, United States of America","English"
"854","The Mask","6.937","9401","Released","1994-07-29","351583407","101","False","/bdhA6nWf5IIyfiGjdegYPu0iK9e.jpg","23000000","","tt0110475","en","The Mask","When timid bank clerk Stanley Ipkiss discovers a magical mask containing the spirit of the Norse god Loki, his entire life changes. While wearing the mask, Ipkiss becomes a supernatural playboy exuding charm and confidence which allows him to catch the eye of local nightclub singer Tina Carlyle. Unfortunately, under the mask's influence, Ipkiss also robs a bank, which angers junior crime lord Dorian Tyrell, whose goons get blamed for the heist.","39.592","/xbbXp9px4o8Oe7IbGd0yIbla8mZ.jpg","From zero to hero.","Romance, Comedy, Crime, Fantasy","Dark Horse Entertainment, New Line Cinema","United States of America","Swedish, English"
"652","Troy","7.146","9376","Released","2004-05-13","497409852","163","False","/qZitv5zrSXfJafGThxmvbvTsuu5.jpg","175000000","","tt0332452","en","Troy","In year 1250 B.C. during the late Bronze age, two emerging nations begin to clash. Paris, the Trojan prince, convinces Helen, Queen of Sparta, to leave her husband Menelaus, and sail with him back to Troy. After Menelaus finds out that his wife was taken by the Trojans, he asks his brother Agamemnon to help him get her back. Agamemnon sees this as an opportunity for power. They set off with 1,000 ships holding 50,000 Greeks to Troy.","55.474","/a07wLy4ONfpsjnBqMwhlWTJTcm.jpg","For passion. For honor. For destiny. For victory. For love.","Adventure, History, War, Action","Warner Bros. Pictures, Plan B Entertainment, Nimar Studios, Radiant Productions, Helena Productions, Latina Pictures","United States of America, Malta, United Kingdom","English"
